"X","State.Code","County.Code","Site.Num","Address","State","County","City","Date.Local","NO2.Units","NO2.Mean","NO2.1st.Max.Value","NO2.1st.Max.Hour","NO2.AQI","O3.Units","O3.Mean","O3.1st.Max.Value","O3.1st.Max.Hour","O3.AQI","SO2.Units","SO2.Mean","SO2.1st.Max.Value","SO2.1st.Max.Hour","SO2.AQI","CO.Units","CO.Mean","CO.1st.Max.Value","CO.1st.Max.Hour","CO.AQI"
"9973","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-03-26","Parts per billion","10.225","27.6","23","25","Parts per million","0.022667","0.042","11","39","Parts per billion","1.045833","1.7","6","1","Parts per million","0.341667","0.5","22","6"
"9977","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-03-27","Parts per billion","11.395833","27.3","3","25","Parts per million","0.020375","0.031","8","29","Parts per billion","1.166667","3.9","8","4","Parts per million","0.570833","0.9","3","10"
"9981","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-03-28","Parts per billion","12.191667","29.9","20","27","Parts per million","0.019167","0.041","10","38","Parts per billion","0.658333","1.7","21","1","Parts per million","0.329167","0.6","23","7"
"9985","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-03-29","Parts per billion","9.325","24.5","0","23","Parts per million","0.032167","0.045","10","42","Parts per billion","1.045833","5","7","7","Parts per million","0.458333","0.7","0","8"
"9989","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-03-30","Parts per billion","9.816667","34.7","0","32","Parts per million","0.031333","0.037","18","34","Parts per billion","1.025","2.1","10","3","Parts per million","0.333333","0.4","16","5"
"9993","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-03-31","Parts per billion","4.691667","9.7","21","8","Parts per million","0.030875","0.037","9","34","Parts per billion","1.583333","7.6","8","10","Parts per million","0.3","0.3","0","3"
"9997","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-01","Parts per billion","5.958333","13.6","0","12","Parts per million","0.029167","0.033","7","31","Parts per billion","0.745833","2.6","7","3","Parts per million","0.3","0.3","0","3"
"10001","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-02","Parts per billion","5.35","11.5","21","10","Parts per million","0.031042","0.043","11","40","Parts per billion","0.766667","4.8","7","6","Parts per million","0.2625","0.3","0","3"
"10005","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-03","Parts per billion","9.054167","24.5","4","23","Parts per million","0.039208","0.051","11","47","Parts per billion","1.75","5.2","23","7","Parts per million","0.3125","0.4","2","5"
"10009","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-04","Parts per billion","5.020833","14.4","6","13","Parts per million","0.033","0.039","10","36","Parts per billion","2.766667","28.7","1","40","Parts per million","0.3","0.3","0","3"
"10013","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-05","Parts per billion","4.479167","8.8","21","8","Parts per million","0.034833","0.042","11","39","Parts per billion","0.775","3.3","21","4","Parts per million","0.245833","0.3","0","3"
"10017","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-06","Parts per billion","6.445455","16.4","3","15","Parts per million","0.025833","0.029","0","27","Parts per billion","1.4125","3.7","9","4","Parts per million","0.304167","0.4","12","5"
"10021","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-07","Parts per billion","4.316667","7.4","18","7","Parts per million","0.027333","0.035","10","32","Parts per billion","0.529167","0.8","0","0","Parts per million","0.279167","0.3","0","3"
"10025","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-08","Parts per billion","3.341667","5.6","20","5","Parts per million","0.032833","0.037","15","34","Parts per billion","0.445833","1","20","1","Parts per million","0.279167","0.3","0","3"
"10029","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-09","Parts per billion","4.366667","23.9","23","22","Parts per million","0.033833","0.042","10","39","Parts per billion","0.733333","2","7","3","Parts per million","0.266667","0.3","8","3"
"10033","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-10","Parts per billion","11.258333","30.8","21","28","Parts per million","0.020708","0.034","8","31","Parts per billion","1.354167","2.6","12","3","Parts per million","0.3","0.4","20","5"
"10037","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-11","Parts per billion","12.35","30","22","28","Parts per million","0.021417","0.034","12","31","Parts per billion","0.7","1.9","12","1","Parts per million","0.404167","0.5","0","6"
"10041","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-12","Parts per billion","10.470833","29.8","21","27","Parts per million","0.025708","0.045","10","42","Parts per billion","0.833333","2.7","7","3","Parts per million","0.3625","0.5","0","6"
"10045","17","163","10","13TH & TUDOR","Illinois","Saint Clair","East Saint Louis","2016-04-13","Parts per billion","10.533333","27.5","0","25","Parts per million","0.033083","0.053","11","49","Parts per billion","1.2875","3.3","12","4","Parts per million","0.466667","0.7","2","8"
